GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59,HD01_VD60,HD02_VD60,HD01_VD61,HD02_VD61,HD01_VD62,HD02_VD62,HD01_VD63,HD02_VD63,HD01_VD64,HD02_VD64,HD01_VD65,HD02_VD65,HD01_VD66,HD02_VD66,HD01_VD67,HD02_VD67,HD01_VD68,HD02_VD68,HD01_VD69,HD02_VD69,HD01_VD70,HD02_VD70,HD01_VD71,HD02_VD71,HD01_VD72,HD02_VD72,HD01_VD73,HD02_VD73,HD01_VD74,HD02_VD74,HD01_VD75,HD02_VD75,HD01_VD76,HD02_VD76,HD01_VD77,HD02_VD77,HD01_VD78,HD02_VD78,HD01_VD79,HD02_VD79,HD01_VD80,HD02_VD80,HD01_VD81,HD02_VD81,HD01_VD82,HD02_VD82,HD01_VD83,HD02_VD83,HD01_VD84,HD02_VD84,HD01_VD85,HD02_VD85,HD01_VD86,HD02_VD86,HD01_VD87,HD02_VD87,HD01_VD88,HD02_VD88,HD01_VD89,HD02_VD89,HD01_VD90,HD02_VD90,HD01_VD91,HD02_VD91,HD01_VD92,HD02_VD92,HD01_VD93,HD02_VD93,HD01_VD94,HD02_VD94,HD01_VD95,HD02_VD95,HD01_VD96,HD02_VD96,HD01_VD97,HD02_VD97,HD01_VD98,HD02_VD98,HD01_VD99,HD02_VD99,HD01_VD100,HD02_VD100,HD01_VD101,HD02_VD101,HD01_VD102,HD02_VD102,HD01_VD103,HD02_VD103,HD01_VD104,HD02_VD104,HD01_VD105,HD02_VD105,HD01_VD106,HD02_VD106
0400000US34,34,New Jersey,3843779,24407,20148,6895,214732,7682,370258,9920,152217,7735,439742,12226,229079,8545,111305,4884,307669,9307,453597,12293,851141,13730,318654,12000,181117,8216,180731,8095,13389,2068,2899096,20955,7474,1326,147669,5897,278998,7640,114911,6174,334288,9872,179760,7026,87514,4731,229040,8069,329812,10072,690420,12130,203568,8582,129563,6974,155368,7063,10711,2040,351941,9908,1935,757,33945,3797,42363,4286,14647,2073,40690,3398,18593,2645,7873,1817,19589,2548,37553,3614,68088,4323,36172,3818,16574,2525,12837,2045,1082,606,218085,7239,486,368,8589,1989,18479,2665,5986,1521,27049,2800,15920,1984,4287,1071,30198,2452,21047,2750,37272,3428,31604,4086,11268,2090,5900,1237,0,271,134049,6803,3729,2661,5853,1714,9880,1739,3896,1401,17261,2416,3144,1058,2496,907,7643,1512,11468,2174,28647,3178,25685,3585,9649,1955,3187,1138,1511,764,78438,6116,744,516,7118,1821,9338,1963,3590,1197,9051,2120,8194,1696,720,382,2619,899,9657,1972,8282,1633,13156,2696,4365,1244,1519,633,85,114,162170,7596,5780,4951,11558,2232,11200,1596,9187,1775,11403,1689,3468,1068,8415,1474,18580,1915,44060,3923,18432,2486,8469,1454,9698,1610,1920,719,0,271
0400000US35,35,New Mexico,858041,11853,33775,2940,68110,4406,42582,3307,18832,2514,96805,5195,38502,3162,16544,2117,47492,3568,87360,5490,198476,6767,94220,6416,43473,4268,61674,3853,10196,2100,669348,12014,23060,2416,50130,3837,34600,3012,16133,2267,79875,4584,32180,2817,12970,1696,36692,3177,64629,4758,153606,6846,73944,5374,31750,3701,51732,3688,8047,1588,97695,6857,6714,1662,11120,1983,4118,1178,1611,888,9445,1740,3316,1015,1000,518,4221,1360,10542,1802,22798,2588,10961,2342,4122,1074,6339,1187,1388,739,9066,1601,386,430,458,310,438,396,51,92,700,390,162,115,269,361,246,216,1590,679,2037,739,842,497,696,471,1191,659,0,271,21437,3055,738,546,991,673,183,164,134,140,2753,947,887,542,255,371,1863,744,1642,572,5852,1622,3367,1359,1708,712,803,395,261,261,15398,1926,415,264,1292,652,630,336,82,107,784,464,776,504,565,429,891,682,2191,771,4058,1059,1529,624,926,489,837,411,422,337,45097,3885,2462,646,4119,1353,2613,729,821,429,3248,917,1181,559,1485,980,3579,1036,6766,1015,10125,2000,3577,1274,4271,1214,772,483,78,133
0400000US36,36,New York,9225086,34122,52606,4338,536836,13811,615142,11723,239759,9251,977263,16629,473301,11364,298061,8911,828775,15706,1033689,18034,2439821,27320,779691,16396,460006,9533,466122,10821,24014,2205,4876262,26729,28377,2197,304921,9621,409070,9718,137724,6847,540661,13301,303950,9471,112819,5627,337793,9307,415288,11025,1417275,17008,333651,9262,211752,7564,308678,8233,14303,2061,669991,16233,5788,1376,68905,5090,54848,3939,17547,2030,73401,5374,32728,3610,14827,1833,36147,3003,61771,4495,174619,7098,61681,4855,34768,3525,29330,2650,3631,1615,2603769,26828,3458,2365,121454,6839,102946,4991,57422,5026,237751,9219,101829,5229,129100,6306,350196,10762,401200,13203,588610,13793,264892,10682,136832,6117,107152,5029,927,530,576272,13500,5306,989,13350,2431,24149,3177,11682,2089,84442,5344,11585,1995,18251,2320,48984,4112,56633,3770,168997,7385,73934,5698,43619,3534,13009,2219,2331,949,154978,8046,805,329,8793,2041,8874,1339,4005,1115,16354,2957,14872,2418,6858,1458,15402,2357,21233,2387,25854,3014,18490,2590,9046,1685,4208,1140,184,214,343814,11587,8872,1985,19413,2486,15255,1920,11379,1736,24654,3520,8337,1810,16206,2167,40253,3513,77564,4274,64466,4351,27043,3157,23989,2683,3745,887,2638,1722
0400000US37,37,North Carolina,4155536,23428,54761,5056,289279,8049,530348,12457,117813,5741,473231,12266,173616,7328,77946,5112,266562,8716,392324,10598,932534,17060,355397,11727,207328,8305,177083,7265,107314,4168,3363254,22039,34521,3181,203879,8142,444028,12052,97983,4982,403402,10683,150596,6931,64286,4271,222174,8123,290558,10233,793521,15641,270028,9092,166438,7206,159444,6951,62396,4780,444985,13645,10867,2861,67405,5064,61789,4439,9281,1597,40233,3743,13819,1945,5894,2066,17643,2103,43160,3554,82812,4899,47828,4203,17347,2214,12111,1902,14796,3999,42487,3935,61,111,1535,636,2028,843,507,348,5232,1497,1292,611,258,237,3927,1025,5141,1554,10106,1917,9453,1974,1793,641,995,548,159,190,81552,6527,2168,892,2654,879,4620,1249,1371,615,8093,1988,1140,612,921,470,5291,1282,5506,1275,17573,3073,13280,2486,6382,1491,733,404,11820,3789,42515,3667,591,439,2971,823,5567,1447,1267,634,3975,971,3417,899,667,370,1085,639,3995,1110,5742,1274,7333,1857,3144,1000,1235,587,1526,651,180743,10092,6553,1673,10835,2172,12316,2078,7404,1431,12296,2445,3352,1211,5920,1206,16442,2314,43964,4022,22780,2431,7475,1678,12224,1799,2565,754,16617,4985
0400000US38,38,North Dakota,360805,4245,31671,2132,26246,2418,26929,2239,11402,1350,44479,2772,19490,1734,6489,966,19923,1885,22551,2093,86263,3511,26599,2507,15939,2023,17094,1979,5730,1044,283994,4758,18935,1815,19987,2199,20710,1945,10078,1277,37662,2606,16378,1530,5363,911,16552,1655,16900,1793,68959,3134,20764,2243,12789,1794,14172,1680,4745,1016,38956,2771,3795,720,4103,982,4744,946,744,288,3829,863,2049,714,474,330,1291,517,2501,811,8734,1324,2785,737,1422,418,1684,595,801,376,1249,527,13,22,0,271,26,49,17,25,122,106,26,46,54,88,55,68,0,271,591,415,315,304,0,271,30,79,0,271,12320,1334,1619,502,236,166,632,354,217,147,1254,460,228,122,272,199,699,486,556,427,3647,654,1550,543,594,308,632,318,184,112,4558,981,462,303,290,296,307,216,55,82,637,419,421,307,0,271,335,274,220,216,849,384,603,299,225,232,154,141,0,271,19728,1719,6847,830,1630,475,510,261,291,155,975,332,388,182,326,260,991,397,2374,601,3483,934,582,285,909,426,422,281,0,271
0400000US39,39,Ohio,5178127,22838,48482,3709,276176,7583,767997,12942,148884,6616,611274,15149,248065,7213,97787,4892,341870,8699,481136,11017,1250343,17993,448855,11605,236465,7554,206976,7753,13817,2098,4299983,22289,31869,2850,213917,6492,656304,12028,125891,5856,523355,13123,216490,6424,81299,4684,289640,7752,377737,8926,1055338,15695,346062,9194,190811,5941,178854,7690,12416,2021,432739,10836,3999,971,39018,3108,71893,4493,10406,1776,44953,3787,16060,2149,7473,1483,21528,2467,42428,3685,89211,5048,50662,4178,18725,1961,15399,1817,984,499,93322,6523,696,780,2341,1028,8796,1583,607,382,6713,1444,2606,946,933,533,7200,1435,12317,2128,24998,2558,16387,3279,3546,1221,6131,1401,51,85,116361,6171,2243,725,3785,1258,7552,1521,1807,763,15717,1951,1601,716,1836,594,5891,1148,8030,1563,35005,3559,21376,2407,8270,1470,2969,1082,279,243,49961,3811,483,355,2249,851,7560,1381,1063,452,6692,1457,5715,1233,1033,415,1931,760,4422,999,9091,1368,6117,1452,2201,759,1317,548,87,105,185761,7846,9192,1563,14866,2411,15892,2269,9110,1837,13844,1903,5593,1100,5213,906,15680,2005,36202,2766,36700,3249,8251,1594,12912,1614,2306,723,0,271
0400000US40,40,Oklahoma,1628521,13880,73324,4192,122587,5055,142431,5940,50953,3618,185348,6096,81473,4277,32839,3046,99415,5074,130198,5537,361822,10153,136395,6199,85895,4784,100506,5373,25335,2199,1335234,13505,56722,3569,84674,4033,117260,5286,44257,3427,159903,5910,70818,3850,28096,2773,87016,4974,102654,4428,300722,9044,107947,5607,68131,3913,89628,4955,17406,2250,177095,7514,7002,1208,29607,3521,19141,2733,3266,879,15671,2257,6027,1372,1716,640,4992,832,13495,2260,38687,3330,18399,2307,8493,1611,7919,1253,2680,1008,6820,1360,587,579,45,74,575,348,267,278,835,554,207,177,53,87,54,88,561,433,1528,648,1134,603,588,420,345,330,41,63,31297,2900,1873,653,1379,568,1296,568,577,452,3258,796,957,326,999,624,1762,848,2107,790,7743,1329,4253,1230,3323,908,383,268,1387,660,21861,2616,1431,608,1068,435,1625,614,370,298,2278,813,1966,653,119,168,529,297,2114,819,5036,1447,2980,1109,1185,553,666,327,494,284,56214,3944,5709,1057,5814,1417,2534,760,2216,737,3403,781,1498,529,1856,609,5062,994,9267,1416,8106,1269,1682,638,4175,975,1565,589,3327,1269
0400000US41,41,Oregon,1752305,13716,56094,4797,110420,5689,193224,7039,56574,4255,214967,8459,77385,4090,35796,3460,111938,5743,182668,7262,370856,10283,170766,7877,83757,4557,83240,4101,4620,1351,1265423,13314,28546,2856,82427,4372,152106,6024,43795,3458,157031,7323,62461,3625,24994,2666,82429,5232,112291,5323,278758,9004,114750,5658,61036,3758,61210,3359,3589,1144,183004,6262,13926,2730,18144,2530,18817,2660,5805,1507,20893,2440,6874,1430,1968,694,8802,1527,19046,2331,31733,2821,18643,2573,8348,1550,9306,1751,699,655,73253,4821,517,301,1020,519,4623,1275,777,409,10214,1940,2482,789,1914,698,6683,1254,11325,1810,13293,1772,12003,2441,2819,1085,5301,1239,282,327,65456,4995,2613,792,1042,505,3404,777,1155,535,10213,1847,1711,647,2664,1100,3989,1103,6160,1603,13809,2177,13578,2274,3277,1035,1841,759,0,271,56306,3749,1106,466,2949,1046,6058,1307,645,406,8280,1653,2089,660,1517,819,1633,545,8174,1274,12346,1815,6007,1453,1826,581,3626,917,50,82,108863,6321,9386,2362,4838,1160,8216,1417,4397,1364,8336,1246,1768,628,2739,744,8402,1590,25672,3155,20917,2638,5785,1317,6451,1168,1956,731,0,271
0400000US42,42,Pennsylvania,5678712,25811,70738,4388,348226,10298,710790,13312,162646,6651,664840,11809,296431,7225,110551,4920,374374,9789,542903,11290,1431074,17768,449010,11003,275030,7360,229900,7317,12199,2352,4343148,25853,43843,3012,262899,8336,582290,11616,132421,5940,517635,10006,244665,6742,82286,4363,286327,7805,377936,8987,1122387,15512,303935,8753,199040,6031,177844,6704,9640,1589,508841,12021,7080,1374,51667,4085,67742,4492,12118,1831,59966,4174,20621,2079,8550,1140,26679,2881,44879,3275,114102,5410,48286,3758,23708,2403,22403,2282,1040,566,313110,10130,742,448,7439,1610,17710,2526,4900,1385,31359,3026,14055,2284,6130,1428,34450,2642,50784,3903,76974,5431,34589,3731,13816,2509,19993,2332,169,241,227187,8149,5708,1198,7157,1820,13873,1974,3827,1045,30692,2666,5537,1277,5373,1142,8084,1497,15284,2260,68092,4493,41691,3823,16495,2441,4450,1026,924,1145,74882,4557,1822,638,4670,1578,9293,1738,2280,670,8013,1552,6787,1166,1847,578,1562,627,6614,1179,15080,1792,10426,2011,4204,1063,2193,640,91,124,211544,8309,11543,1546,14394,2954,19882,2310,7100,1433,17175,2239,4766,1068,6365,1015,17272,2044,47406,3099,34439,2891,10083,1379,17767,1715,3017,726,335,318
0400000US44,44,Rhode Island,480342,8094,2327,823,25915,2274,49654,3159,7096,1589,51813,3653,17562,2120,9413,1352,37536,3338,48657,4096,134726,7004,44277,3258,26378,2908,20665,2522,4323,951,387446,7784,1689,715,19320,1968,42346,3230,6087,1468,42153,3456,15418,1879,7121,1076,32258,3400,36167,3448,110529,6252,31830,3045,20586,2463,18545,2368,3397,903,41567,4030,444,269,3508,1050,4936,1513,534,349,4064,1296,1217,616,441,262,2743,834,4520,1172,10346,1717,4903,1293,2392,1575,1338,667,181,177,10987,2060,0,271,474,498,534,394,57,94,1821,964,289,242,100,158,918,499,1051,558,3206,1345,1549,715,662,482,326,331,0,271,16325,1853,108,137,418,488,823,419,66,109,2173,888,129,133,437,224,659,482,1420,688,5048,1146,3238,1063,1191,666,131,148,484,191,5972,1411,86,139,511,460,231,169,45,84,733,517,165,165,648,659,162,171,842,550,1275,568,898,530,205,332,58,97,113,136,18045,2483,0,271,1684,760,784,377,307,256,869,402,344,245,666,358,796,515,4657,1508,4322,1043,1859,645,1342,611,267,339,148,135
0400000US45,45,South Carolina,1926542,15646,18568,2610,133327,6672,245884,8416,54963,3986,229805,8478,81507,5178,36989,3178,113189,5384,185185,7221,413657,10241,187671,8104,93848,5193,91589,5758,40360,2728,1580073,16190,11577,1913,94090,5620,209840,8101,44916,3490,195694,8336,69793,4564,32285,3255,96251,5000,141935,5615,356550,9066,145823,7309,75729,4978,82650,5268,22940,3120,193979,8718,3500,1394,29256,3527,24524,3012,3782,954,19801,2511,6863,1473,1969,632,7647,1667,21232,3137,34621,2888,24552,2711,8257,1594,5777,1242,2198,707,11170,2055,0,271,876,547,894,579,398,411,1724,620,342,278,79,131,250,344,686,396,2672,1171,2378,824,291,272,380,298,200,241,37134,3139,1172,554,1550,791,2673,821,827,643,3726,1072,899,748,61,100,654,361,2483,993,8627,1554,6134,1586,2753,724,911,519,4664,1308,28058,3257,199,218,2554,1128,2795,1027,1426,890,3153,1080,2083,838,1186,575,655,496,2710,1026,2743,839,4972,1373,1479,812,1114,739,989,590,76128,5145,2120,884,5001,1234,5158,1254,3614,1143,5707,1291,1527,704,1409,601,7732,1495,16139,2160,8444,1397,3812,988,5339,1100,757,410,9369,1637
0400000US46,46,South Dakota,415020,5825,27979,2322,28810,3194,38469,3237,9575,1316,51424,3447,18326,1655,8702,1801,32762,2946,25620,2696,94679,4761,37436,3777,18527,2327,19233,1923,3478,1222,320419,6371,12201,1457,21276,2681,30111,2862,8478,1212,44222,3317,14996,1506,6787,1647,26739,2541,20438,2090,73222,4382,29142,3295,13768,2010,16187,1722,2852,1011,42603,3748,2625,893,4296,1121,5430,1306,489,225,4100,1079,1333,449,849,502,3041,1006,2134,883,10728,1726,4060,1407,1057,481,1948,537,513,463,1892,667,0,271,10,17,214,233,0,271,61,93,76,124,0,271,283,243,105,128,362,273,633,448,69,124,79,106,0,271,18179,2041,2386,642,1008,382,1112,453,288,187,1455,525,1000,475,314,224,308,169,929,822,5018,1196,2391,638,1306,491,664,405,0,271,7346,1260,812,388,884,593,939,632,28,33,732,411,436,274,163,196,546,473,271,278,1256,453,463,264,561,448,220,174,35,61,24581,2331,9955,1193,1336,611,663,420,292,213,854,437,485,265,589,376,1845,780,1743,639,4093,933,747,359,1766,641,135,133,78,210
0400000US47,47,Tennessee,2750197,18016,26187,2983,189208,7454,341205,9859,91770,4888,324586,9223,179990,7397,57241,4009,174333,6297,249218,7165,605778,12476,242719,8602,143154,7160,115485,5750,9323,1642,2301339,19960,16732,2242,143197,6495,295734,8449,77330,4451,281435,8860,155122,7303,46926,3623,152412,5875,195243,6502,509945,12655,198522,7727,116700,6405,104237,5400,7804,1463,268748,9383,2875,1010,33012,4046,33125,3951,7908,1547,27238,2924,14723,2499,4462,1091,10719,2037,26504,3393,61356,3844,23844,2996,14135,2040,8018,1239,829,506,22958,2767,98,171,1910,898,1739,765,763,744,1953,855,971,427,244,245,488,367,2290,891,5200,1293,5377,1331,1020,689,905,543,0,271,37593,3635,1664,807,1064,534,1946,778,702,514,4640,1208,1848,1013,926,458,1765,700,2365,930,10565,1659,6127,1490,3247,1040,374,233,360,298,27626,3091,938,587,1540,760,2244,787,796,474,2981,1096,4847,928,474,384,745,519,2690,1035,5103,1231,3551,1125,977,738,559,300,181,298,91933,5126,3880,1176,8485,1770,6417,1200,4271,1094,6339,1169,2479,838,4209,1200,8204,1540,20126,2331,13609,2077,5298,1422,7075,1511,1392,609,149,245
0400000US48,48,Texas,11058421,33219,307362,8700,954317,19035,1032976,16862,352394,11680,1291651,23262,600969,12545,218899,7845,743896,16383,1170300,20145,2295430,23146,938925,22481,576684,15899,468084,11354,106534,5183,8809066,36199,232024,8077,661209,16873,856397,15551,285690,9990,1072956,19546,504717,11458,180345,6998,620121,14032,888857,17164,1885218,22799,693256,18871,448006,12344,409148,10232,71122,5048,1256151,21801,37731,3464,208918,9564,113572,5894,35211,4040,123345,6776,51852,4233,16465,2088,51817,3894,123868,7015,243227,9214,134561,9010,65286,5062,40636,3805,9662,1904,175612,8433,3876,892,9596,1948,9725,1640,4229,1079,19527,2570,8676,1406,4517,1250,8067,1355,21285,2670,37633,3544,31440,4093,9573,1876,6294,1316,1174,1029,189695,7046,4082,1295,9736,2087,6423,1828,2437,853,24220,2962,3894,1362,1152,528,14608,2437,16759,3474,44400,4139,32530,3339,14840,2137,1854,714,12760,2653,210397,9993,9919,1993,32210,4503,16765,2643,6224,1684,19879,2533,16312,1926,4132,1148,6685,1679,22034,3450,27444,3317,29562,4260,11938,2007,5072,1219,2221,747,417500,11759,19730,2527,32648,3410,30094,3083,18603,2394,31724,3126,15518,2658,12288,1989,42598,3805,97497,4744,57508,4837,17576,2817,27041,3539,5080,1293,9595,2704
0400000US49,49,Utah,1252718,9359,22680,2746,90394,5723,134339,5179,34179,3163,159286,6468,62405,4104,27064,2670,88825,5141,131352,6189,260101,7542,109473,6267,56548,4352,68283,3581,7789,1714,956244,10503,15017,1836,65225,4586,107192,4849,28130,2730,131406,5696,49199,3418,19012,1985,71617,4714,88872,5063,196811,6639,79155,5048,40027,3582,57731,3549,6850,1574,145655,6570,4001,1007,19157,2211,18351,2399,3153,873,14497,2197,6583,1518,3568,1003,6930,1466,17866,2468,24972,2110,14512,2139,5173,1114,6111,1003,781,367,29876,3609,98,111,823,494,1537,730,395,324,3058,1023,1144,670,857,759,1958,730,2485,712,7055,1509,5479,2496,3151,971,1836,701,0,271,36212,3380,795,357,1041,652,1081,510,51,84,4635,1509,885,465,647,354,1732,875,3024,854,13409,2095,5993,1392,2228,855,691,375,0,271,23783,2884,476,263,1120,467,2236,811,182,183,2376,759,1572,591,522,381,697,502,3509,1396,6033,1343,2143,821,1600,737,1251,726,66,109,60948,4554,2293,875,3028,1204,3942,821,2268,770,3314,732,3022,799,2458,762,5891,1329,15596,2376,11821,1733,2191,766,4369,1001,663,374,92,146
0400000US50,50,Vermont,313208,4901,8514,1020,22926,2169,34390,2366,8137,1195,38197,3614,11431,1432,6786,1178,14936,1674,27576,2026,81073,2917,29039,2533,14067,1779,15435,1539,701,351,235534,4730,4935,852,17044,1790,27534,2192,6016,925,29193,2833,9860,1301,5209,1099,12387,1688,19265,1746,60762,2924,20238,2191,9763,1482,12740,1359,588,326,30336,2966,447,301,2991,748,4053,947,594,400,4802,1315,691,401,458,272,780,323,2393,734,7059,1490,3282,892,1249,481,1424,612,113,111,2277,783,15,24,0,271,119,140,249,280,523,424,0,271,163,131,17,28,130,124,722,412,177,147,0,271,162,160,0,271,17108,2095,1575,673,600,378,796,299,175,222,1482,567,282,239,254,164,340,222,886,417,6565,970,2295,888,1023,475,835,431,0,271,5033,1005,146,98,488,312,189,171,64,106,577,328,368,259,120,152,81,106,498,303,1456,531,908,455,138,134,0,271,0,271,22920,1892,1396,372,1803,421,1699,510,1039,572,1620,474,230,198,582,331,1331,467,4404,872,4509,931,2139,697,1894,483,274,177,0,271
0400000US51,51,Virginia,3722613,20263,37497,4097,261204,8940,293078,8039,81278,4459,403093,11563,159897,7336,89488,5641,253788,7901,523202,12811,756672,13544,294384,9692,181263,7477,268657,8357,119112,8139,2950039,20631,23963,2640,190537,8716,245169,7260,69297,4122,327092,9596,132545,6619,72586,4791,211911,7249,397353,10000,626905,10359,210688,8033,137223,6489,218392,7535,86378,5763,370732,9030,4901,1622,49821,4077,32036,3524,5140,1278,39226,3624,12149,1816,7405,1635,15515,2168,50081,3928,63053,5179,37261,3437,19059,3071,24807,2940,10278,2033,110313,6384,60,97,2763,1104,3345,1009,796,440,11838,2110,3583,1101,2148,857,7255,1640,18816,2445,16025,2287,16420,2890,5658,1390,16498,1981,5108,1095,87000,6121,2074,767,1807,773,2637,1022,273,235,10556,2199,1573,762,1148,637,3680,1007,10112,1946,18956,2570,15691,3243,5713,1239,3322,1133,9458,3488,47355,3953,992,645,4658,1403,2513,785,824,446,5027,1116,5458,1496,587,383,1735,751,6024,1398,7366,1467,5507,1614,2222,727,1891,602,2551,873,157174,8291,5507,2424,11618,2168,7378,1597,4948,1112,9354,1675,4589,1331,5614,1470,13692,1808,40816,3304,24367,2541,8817,1646,11388,1712,3747,851,5339,3352
0400000US53,53,Washington,3042540,17924,70618,4729,200107,8985,315164,8797,95471,5367,342395,9634,155359,6325,73273,4491,183432,7100,355203,10649,633489,14850,266293,9018,140538,6548,155455,5459,55743,4872,2194844,19451,45142,4179,146997,6837,236483,8258,73185,4431,266638,8911,122933,5628,49478,3161,129996,5667,227470,6993,467099,12291,178030,7428,103376,5987,113861,4838,34156,3545,343549,11762,12837,2712,34223,3386,44922,3439,10847,2154,29235,3290,15169,2152,6524,1519,17574,2405,38457,4163,62989,4785,29477,3006,13053,1696,19696,2284,8546,2283,177531,7720,360,251,3656,1053,10315,1683,1747,715,19290,2612,6182,1337,7376,1574,14725,2084,32248,2951,38371,3352,24687,3429,5940,1365,11761,1483,873,529,102806,6657,2892,1016,2882,1072,4610,1242,1588,723,11676,2118,1924,842,2427,915,5504,1209,7854,1533,26559,2909,19582,2320,5485,1086,2157,661,7666,2181,61197,3876,2235,849,2853,853,5943,1152,1031,642,5635,1288,5076,1155,1360,486,2533,1042,7459,1586,12028,1893,6891,1718,2897,824,3452,807,1804,854,162613,8251,7152,1478,9496,1673,12891,1913,7073,1506,9921,1795,4075,1027,6108,1248,13100,1921,41715,3832,26443,3387,7626,1554,9787,1659,4528,1134,2698,1623
0400000US54,54,West Virginia,728449,9324,38961,3475,46600,3985,62445,4454,15824,2091,87729,4540,36311,2896,11932,1522,32540,2620,54447,3551,193017,7009,69163,4539,32863,3359,45018,2946,1599,547,598498,10698,29647,3147,35217,3450,53574,4077,13534,1952,74864,4475,31303,2703,10138,1464,28110,2371,43132,3167,161828,6680,52566,4026,24978,2840,38436,2794,1171,465,71658,4169,5361,1243,7911,1668,5382,1111,986,571,6926,1221,2440,1044,585,337,2189,719,5124,1243,17243,2185,8651,1682,3797,1109,4842,1001,221,225,5112,1233,0,271,49,80,802,712,88,113,727,375,44,72,109,131,10,18,644,430,702,320,1413,640,290,341,234,289,0,271,20708,2591,1150,647,817,592,476,266,86,112,2664,935,1103,534,353,279,580,420,1060,499,6416,1421,3524,1331,1978,663,437,340,64,108,6971,1354,1048,692,271,242,388,286,143,176,1413,649,401,306,73,128,0,271,588,378,1360,508,818,550,167,183,301,273,0,271,25502,2156,1755,786,2335,894,1823,751,987,515,1135,414,1020,487,674,491,1651,600,3899,1149,5468,1280,2191,878,1653,661,768,355,143,225
0400000US55,55,Wisconsin,2759489,14922,71136,3715,154169,5097,487557,8977,77187,3719,324825,7810,126360,5148,52666,3478,173463,6872,210481,7073,624946,11139,238304,8222,118569,5299,94512,3803,5314,1073,2201112,12996,37799,2612,120306,4707,412474,7869,65946,3463,272062,7144,105601,4570,41921,3061,143606,5952,158839,6000,493312,9392,171391,7072,94041,4694,79665,4016,4149,937,251574,7565,6286,1319,20256,1913,49033,3091,5254,939,24660,2425,9258,1516,3853,871,12436,1728,19262,2019,57762,4042,26081,2901,8811,1196,8299,1124,323,265,51913,3823,598,386,1343,712,3729,1005,251,184,6167,1632,1120,548,668,380,2571,917,4683,1095,17374,2002,9300,1804,2113,792,1916,621,80,132,94232,4854,6733,880,1956,782,7309,1518,906,353,10702,1544,2097,551,2092,686,4580,1026,5518,1268,26327,2448,19190,2455,4776,1041,1832,598,214,206,45657,3348,993,315,1847,596,6909,1170,570,282,3861,1094,4909,1046,1114,495,1285,498,3616,944,10447,1489,6297,1495,1747,555,1514,452,548,477,115001,4558,18727,1725,8461,1241,8103,1208,4260,955,7373,1234,3375,752,3018,927,8985,1254,18563,2414,19724,1655,6045,1117,7081,1141,1286,360,0,271
