GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52
0400000US36,36,New York,9125307,32776,5488887,31673,4819044,32240,669843,16238,528343,13674,82523,4880,58977,5072,2566071,23960,705168,16651,15534,2083,1505092,20554,324334,9607,15943,1946,42363,3745,558988,12361,133535,6389,335463,10536,4843781,22164,2972910,21004,2608695,21002,364215,11521,279027,10214,48641,3922,36547,3772,1299261,16356,304384,10426,7823,1458,774631,12730,202497,7145,9926,1426,34482,3379,281902,10148,78884,4933,176342,7305,4281526,25309,2515977,21688,2210349,21668,305628,8959,249316,7859,33882,2850,22430,2477,1266810,14874,400784,9896,7711,1493,730461,12957,121837,5117,6017,1207,7881,1304,277086,8284,54651,3773,159121,6889
0400000US37,37,North Carolina,4158877,23404,3820964,24359,3330962,25935,490002,13522,363780,11906,71503,4684,54719,4554,39822,3568,38696,3543,97,119,119,142,139,178,771,464,8419,1735,76980,4582,48315,4563,164377,6445,2228161,13869,2031616,15079,1738598,17119,293018,9905,205433,9219,45171,3989,42414,4110,21152,2812,20363,2778,41,69,119,142,139,178,490,396,6796,1586,49562,3717,31797,3688,87238,4523,1930716,17111,1789348,16670,1592364,17105,196984,7176,158347,6205,26332,2699,12305,1599,18670,2351,18333,2332,56,96,0,267,0,267,281,305,1623,572,27418,2597,16518,2686,77139,4473
0400000US38,38,North Dakota,354240,4443,313040,5380,280246,5466,32794,2494,24602,2294,4877,946,3315,686,2052,793,1957,790,0,267,0,267,81,95,14,24,1883,628,14905,1859,3199,857,19161,1831,190433,3245,164706,3822,146974,3940,17732,1832,13471,1667,2237,598,2024,603,1406,711,1311,713,0,267,0,267,81,95,14,24,1617,586,8426,1252,2699,784,11579,1189,163807,2961,148334,3377,133272,3542,15062,1423,11131,1357,2640,612,1291,407,646,449,646,449,0,267,0,267,0,267,0,267,266,152,6479,1056,500,322,7582,1143
0400000US39,39,Ohio,5303682,23438,4835819,24558,4404390,23637,431429,12193,352981,9975,45098,4271,33350,4008,103774,5550,100347,5347,919,421,2185,778,323,239,0,267,15536,2033,120887,5244,41341,3217,186325,6011,2772702,16280,2524432,15922,2289121,16208,235311,8572,188879,6510,25869,3149,20563,3437,50290,4013,48452,3786,593,378,1131,495,114,126,0,267,11175,1697,65428,3918,27296,2620,94081,3770,2530980,14505,2311387,14958,2115269,15525,196118,6980,164102,6393,19229,2159,12787,1646,53484,3565,51895,3554,326,222,1054,464,209,168,0,267,4361,952,55459,3405,14045,2010,92244,4241
0400000US40,40,Oklahoma,1619414,12405,1495568,11833,1302847,12023,192721,6971,149055,6463,26918,2894,16748,2628,7571,1660,7481,1669,48,77,0,267,42,74,0,267,2942,846,31172,2604,18194,2154,63967,4025,885736,7906,808478,8044,697967,7915,110511,4729,83736,4177,15015,2290,11760,2084,4017,1468,3975,1464,0,267,0,267,42,74,0,267,2443,794,19506,2317,14094,1873,37198,2952,733678,9102,687090,8592,604880,8919,82210,4167,65319,4029,11903,1655,4988,1380,3554,1081,3506,1082,48,77,0,267,0,267,0,267,499,303,11666,1430,4100,775,26769,2384
0400000US41,41,Oregon,1805164,15223,1530589,16713,1325229,16234,205360,8877,165378,7285,26096,3503,13886,2168,68459,4579,57379,4106,4170,1310,3503,788,3245,1024,162,182,33242,3410,62954,4552,14994,1784,94926,4929,978191,11015,831818,12411,717140,12627,114678,6679,91060,5391,15296,3011,8322,1897,32835,3266,27133,3099,2544,1000,1525,557,1525,567,108,130,22818,2772,33789,3196,10770,1403,46161,3517,826973,10024,698771,10114,608089,9981,90682,4995,74318,4424,10800,1575,5564,1086,35624,2974,30246,2817,1626,696,1978,516,1720,721,54,89,10424,1954,29165,2763,4224,1145,48765,3100
0400000US42,42,Pennsylvania,5656203,24206,4852506,23161,4328695,25565,523811,11301,414014,9502,63587,4001,46210,3352,301024,8516,208714,8023,5186,1045,40115,2996,46654,3554,355,203,17959,2293,230236,7632,47723,3555,206755,5905,2969101,15568,2565437,16544,2282733,17276,282704,7631,215861,6632,38347,2950,28496,2771,131186,5979,84964,5129,2443,615,19552,2224,24023,2553,204,153,13897,1985,118632,5737,32073,2790,107876,4710,2687102,15372,2287069,13840,2045962,15401,241107,6702,198153,5759,25240,2133,17714,2220,169838,6005,123750,5544,2743,764,20563,2247,22631,2452,151,135,4062,904,111604,5004,15650,1871,98879,3952
0400000US44,44,Rhode Island,481741,8288,432387,9012,390371,9474,42016,3875,31993,3320,5575,1152,4448,1207,10549,2248,9535,2182,0,267,393,276,499,381,122,126,1203,506,16593,2042,4549,1338,16460,1918,248444,6027,224015,6264,203108,6513,20907,2649,16277,2126,2732,805,1898,727,5042,1427,4028,1329,0,267,393,276,499,381,122,126,672,377,7578,1290,3012,1060,8125,1453,233297,5183,208372,5545,187263,5728,21109,2226,15716,2028,2843,965,2550,807,5507,1339,5507,1339,0,267,0,267,0,267,0,267,531,331,9015,1540,1537,769,8335,1290
0400000US45,45,South Carolina,1933392,16032,1779742,16434,1563676,15528,216066,8874,159985,7779,31456,3260,24625,2872,13036,2824,12446,2739,130,122,127,146,0,267,333,423,3966,1333,36498,3802,22624,2387,77526,4733,1034421,11469,946155,12465,818449,11449,127706,6739,90019,5615,20753,2621,16934,2668,6241,1670,5902,1630,85,93,65,106,0,267,189,222,3521,1231,19991,2816,15293,1996,43220,3830,898971,10959,833587,10963,745227,10825,88360,5126,69966,4592,10703,1725,7691,1480,6795,1760,6544,1712,45,76,62,103,0,267,144,236,445,288,16507,2263,7331,1487,34306,2660
0400000US46,46,South Dakota,410015,5938,359606,6004,317962,5880,41644,3391,29474,2613,7107,1556,5063,1395,1555,827,1555,827,0,267,0,267,0,267,0,267,2029,659,18587,2198,3205,1028,25033,2157,213272,4260,182202,3926,161278,4002,20924,2326,14116,1749,3903,999,2905,944,461,314,461,314,0,267,0,267,0,267,0,267,1347,529,11357,1716,2662,971,15243,1579,196743,3679,177404,3970,156684,3889,20720,2016,15358,1749,3204,854,2158,749,1094,775,1094,775,0,267,0,267,0,267,0,267,682,278,7230,1060,543,331,9790,1281
0400000US47,47,Tennessee,2825043,13715,2642675,14379,2361915,15231,280760,9108,220707,8747,39364,3425,20689,3041,22671,2674,21996,2721,257,313,0,267,220,191,198,246,3334,1032,38002,3485,24104,3108,94257,4983,1515225,10929,1411501,11580,1256820,11654,154681,6667,120130,5807,21111,2507,13440,2233,12048,2041,11373,2075,257,313,0,267,220,191,198,246,2244,740,22072,2346,17347,2510,50013,3781,1309818,11812,1231174,12302,1105095,11435,126079,5069,100577,4878,18253,2208,7249,1472,10623,1731,10623,1731,0,267,0,267,0,267,0,267,1090,596,15930,2155,6757,1569,44244,3264
0400000US48,48,Texas,10726872,30735,9777767,32291,8473807,34270,1303960,26398,967844,21810,194152,9559,141964,8023,180968,6992,166714,6870,1705,960,4202,1009,8218,1340,129,147,25700,3457,185844,7455,168584,7861,388009,10250,6011479,19360,5481920,22217,4708431,23057,773489,18662,544111,15062,125057,8071,104321,7639,89738,5124,81497,4931,1314,811,2612,830,4186,1101,129,147,20884,3389,104439,5564,114423,6538,200075,6630,4715393,23900,4295847,23670,3765376,24165,530471,13644,423733,11732,69095,5008,37643,2693,91230,5371,85217,5093,391,366,1590,613,4032,921,0,267,4816,1205,81405,5503,54161,4536,187934,6500
0400000US49,49,Utah,1245356,8786,1095262,9856,934016,10606,161246,5900,121389,5631,22077,2960,17780,2063,29277,3247,25341,2798,1718,758,755,446,1463,583,0,267,9776,1839,32544,3514,12326,2082,66171,4352,709321,6027,628804,6929,531223,7846,97581,5350,70310,4869,14525,2508,12746,1804,18247,2304,15950,2048,846,583,635,411,816,527,0,267,7438,1675,16954,2579,8111,1510,29767,2666,536035,6741,466458,6921,402793,6867,63665,2767,51079,2896,7552,1244,5034,999,11030,1777,9391,1662,872,532,120,146,647,360,0,267,2338,858,15590,2114,4215,1207,36404,3000
0400000US50,50,Vermont,321803,5034,272620,4760,240048,5121,32572,2428,27654,2265,3310,844,1608,501,2510,641,2429,633,25,46,0,267,0,267,56,89,1541,688,20611,2368,3577,900,20944,2224,166191,3524,140673,3360,123401,3255,17272,1588,14506,1364,1781,644,985,369,1381,499,1300,485,25,46,0,267,0,267,56,89,1158,558,9877,1577,2288,746,10814,1464,155612,3005,131947,3006,116647,3390,15300,1563,13148,1493,1529,442,623,312,1129,439,1129,439,0,267,0,267,0,267,0,267,383,252,10734,1541,1289,520,10130,1398
0400000US51,51,Virginia,3726085,18171,3333546,18339,2945478,17192,388068,12143,289500,10635,59986,4608,38582,4454,95936,5844,57749,4670,718,396,31010,2955,6233,1492,226,189,9685,1741,80722,5017,33976,3065,172220,6110,2000729,12863,1785415,13563,1565211,12765,220204,8658,157837,7435,36014,3649,26353,3402,49722,4216,27261,2875,299,204,17633,2335,4344,1258,185,175,8059,1705,45109,3596,21902,2481,90522,4869,1725356,13290,1548131,14400,1380267,14106,167864,6715,131663,6059,23972,2570,12229,2216,46214,3922,30488,3392,419,391,13377,1937,1889,685,41,69,1626,696,35613,3115,12074,1819,81698,4574
0400000US53,53,Washington,3039725,18492,2569776,19166,2224299,19054,345477,10480,272116,9661,43885,3708,29476,2997,164370,7348,150735,6894,113,120,599,450,4904,1214,8019,1387,21177,2503,104572,6005,30425,3409,149405,6326,1647365,13827,1401164,14972,1207975,15314,193189,7812,152306,6833,22863,2980,18020,2464,79768,4846,71437,4483,68,87,548,433,2872,955,4843,1099,15034,2027,56144,4357,22765,2913,72490,4437,1392360,11543,1168612,12030,1016324,12564,152288,5838,119810,5009,21022,2364,11456,1952,84602,4854,79298,4705,45,78,51,83,2032,553,3176,649,6143,1130,48428,3650,7660,1623,76915,4643
0400000US54,54,West Virginia,710844,10628,655176,10193,577648,10484,77528,5038,62908,4392,8298,1409,6322,1567,7186,1533,6959,1498,147,217,80,102,0,267,0,267,1635,1005,18687,2287,7526,1438,20634,2346,376562,6484,348426,6700,304328,7345,44098,3782,34643,3250,5231,1211,4224,1309,3158,1096,2982,1034,147,217,29,51,0,267,0,267,1150,680,10274,1422,4270,1027,9284,1377,334282,7222,306750,6843,273320,6530,33430,2906,28265,2608,3067,809,2098,754,4028,1128,3977,1131,0,267,51,89,0,267,0,267,485,453,8413,1402,3256,961,11350,1654
0400000US55,55,Wisconsin,2751115,14020,2451148,13652,2195588,13779,255560,9085,205721,8128,31911,2571,17928,1994,46553,4006,46172,3975,19,33,0,267,163,153,199,175,19001,2271,93691,4927,27450,2296,113272,4448,1447656,8673,1286678,9165,1147443,8329,139235,5797,111495,4918,17909,2284,9831,1568,20281,2283,19988,2264,19,33,0,267,163,153,111,131,13434,1900,48652,3208,20298,1962,58313,2963,1303459,8481,1164470,8475,1048145,9502,116325,5098,94226,4605,14002,1215,8097,1103,26272,2772,26184,2766,0,267,0,267,0,267,88,116,5567,1027,45039,3001,7152,1259,54959,2593
0400000US56,56,Wyoming,279264,5540,246189,5336,207867,5744,38322,2961,27254,2662,6169,1139,4899,1345,4133,1061,3965,1065,0,267,122,191,46,83,0,267,3286,911,10660,1818,2451,767,12545,1882,155980,3911,136958,4077,113418,3820,23540,2045,16719,1820,4387,976,2434,700,3085,848,3039,866,0,267,0,267,46,83,0,267,2689,799,4873,1305,2260,744,6115,1199,123284,3855,109231,3553,94449,3626,14782,1793,10535,1596,1782,524,2465,1138,1048,431,926,367,0,267,122,191,0,267,0,267,597,400,5787,1125,191,158,6430,1247
0400000US72,72,Puerto Rico,1136874,14728,996994,14511,863575,13964,133419,5966,100861,5385,19429,2429,13129,1995,37553,3196,15842,2056,16575,2349,4356,1007,206,201,574,403,2498,826,44747,3393,33528,3162,21554,2360,615928,10156,538107,9816,470550,9454,67557,4018,50813,3623,8554,1499,8190,1566,13827,1853,6415,1218,4907,1133,2096,650,64,107,345,303,2386,813,27106,2533,21422,2602,13080,1688,520946,9494,458887,9536,393025,9068,65862,3779,50048,3403,10875,1532,4939,1069,23726,2498,9427,1534,11668,2043,2260,800,142,171,229,194,112,133,17641,2106,12106,1775,8474,1527
